245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Affinity and nonspecific binding of proteins and cells on RF-plasma-immobilized phospholipids /"		"by Mark E. Blaylock."	"Blaylock, Mark E.(Mark Everett)"	"Ph. D."	"University of Washington"	"2002"	"020812s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 284 leaves :"			"50390681"
"Cross-linked hydrogels for the delivery of growth factors in tissue engineering /"		"Chad David Brown."	"Brown, Chad David."	"Ph. D."	"University of Washington"	"2003"	"040210s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 175 leaves :"		"http://hdl.handle.net/1773/8102;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102630"	"54390443"
"In-vivo and postmortem biomechanics of abdominal organs under compressive loads :"	"experimental approach in a laparoscopic surgery setup /"	"Jeffrey Dale Brown."	"Brown, Jeffrey Dale,1975-"	"Ph. D."	"University of Washington"	"2003"	"040210s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 334 pages :"		"http://hdl.handle.net/1773/8005;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102631"	"54390745"
"Development of an enhanced flow phantom for MR vascular imaging research of atherosclerotic disease /"		"Barbara Burke."	"Burke, Barbara."	"M.M.E."	"University of Washington"	"2001"	"020401s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 58 leaves :"			"49498668"
"Microfluidic electrochemical flow cells :"	"design, fabrication, and characterization /"	"Catherine Regina Cabrera."	"Cabrera, Catherine Regina."	"Ph. D."	"University of Washington"	"2002"	"020812s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 194 leaves :"		"http://hdl.handle.net/1773/8012"	"50389443"
"Compressive cervical spine injury :"	"the effect of injury mechanism on structural injury pattern and neurologic injury potential /"	"Jarrod Wade Carter."	"Carter, Jarrod W.(Jarrod Wade)"	"Ph. D."	"University of Washington"	"2002"	"020812s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 195 leaves :"		"http://hdl.handle.net/1773/8010"	"50390004"
"Image-guided high intensity focused ultrasound treatment for uterine leiomyomata /"		"Arthur Ho-Yin Chan."	"Chan, Arthur Ho-Yin."	"Ph. D."	"University of Washington"	"2003"	"031022s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 332 leaves :"		"http://hdl.handle.net/1773/8068;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3090974"	"53258158"
"Investigations on the destruction of ultrasound contrast agents :"	"fragmentation thresholds, inertial cavitation, and bioeffects /"	"Wen-Shiang Chen."	"Chen, Wen-Shiang."	"Ph. D."	"University of Washington"	"2002"	"030210s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 218 leaves :"		"http://hdl.handle.net/1773/8017"	"51620874"
"Synthetic, pH-sensitive polymers that promote the intracellular delivery of nonviral gene therapy vectors /"		"Charles Y. Cheung."	"Cheung, Charles Y."	"Ph. D."	"University of Washington"	"2003"	"030630s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 170 leaves :"		"http://hdl.handle.net/1773/8103;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3079209"	"52527265"
"Physical characterization of natural biopolymer gels /"		"Wei-Chun Chin."	"Chin, Wei-Chun."	"Ph. D."	"University of Washington"	"2000"	"010109s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 68 leaves :"			"45689967"
"A model system for investigating biomineralization :"	"elucidating protein G/calcium oxalate monohydrate interactions /"	"by Ruti H. Clark."	"Clark, Ruti H."	"Ph. D."	"University of Washington"	"2000"	"010122s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 196 leaves :"		"http://hdl.handle.net/1773/8067;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9975969"	"45764603"
"Cardiac vs. skeletal muscle thin filament regulatory protein control of contractile mechanics /"		"Emilie Warner Clemmens."	"Clemmens, Emilie Warner."	"Ph. D."	"University of Washington"	"2003"	"040408s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 113 leaves :"			"54909355"
"Engineering surfaces for directed motion of motor proteins :"	"building a molecular shuttle system /"	"John Scott Clemmens."	"Clemmens, John Scott."	"Ph. D."	"University of Washington"	"2003"	"031013s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 103 leaves :"		"http://hdl.handle.net/1773/8024;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3090979"	"53189310"
"Investigations of the mechanical properties of extracellular matrix proteins using steered molecular dynamics /"		"David Wesley Craig."	"Craig, David Wesley."	"Ph. D."	"University of Washington"	"2003"	"040218s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 101 leaves :"			"54441291"
"Medical ultrasound algorithm for noninvasive high intensity ultrasound applications /"		"Francesco Pasquale Curra."	"Curra, Francesco Pasquale,1969-"	"Ph. D."	"University of Washington"	"2001"	"020114s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 108 leaves :"		"http://hdl.handle.net/1773/8006;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022826"	"48781549"
"Adhesive characterization of valve endothelial cells and investigation of growth on chitosan for tissue engineering applications /"		"Janet Lynn Cuy."	"Cuy, Janet Lynn."	"M.S."	"University of Washington"	"2002"	"030417s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 60 leaves :"			"52082450"
"Control of protein activities by conjugation of stimuli-responsive polymers to proteins /"		"by Zhongli Ding."	"Ding, Zhongli,1959-"	"Ph. D."	"University of Washington"	"2000"	"010117s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 206 leaves :"		"http://hdl.handle.net/1773/8043;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9975973"	"45742117"
"Nano-mechanics of skeletal muscle structures /"		"Dwayne Dunaway."	"Dunaway, Dwayne Lee."	"Ph. D."	"University of Washington"	"2001"	"011029s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 115 leaves :"		"http://hdl.handle.net/1773/8022;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013952"	"48230194"
"Nonlinear acoustic analysis of the mitral valve /"		"Daniel Richard Einstein."	"Einstein, Daniel Richard."	"Ph. D."	"University of Washington"	"2002"	"030409s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 294 leaves :"		"http://hdl.handle.net/1773/8064;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072079"	"52008242"
"Affinity bioseparations with smart polymer conjugates containing DNA, streptavidin, and antibody fragments /"		"by Robin B. Fong."	"Fong, Robin B."	"Ph. D."	"University of Washington"	"2002"	"021104s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 147 leaves :"		"http://hdl.handle.net/1773/8071"	"50925590"
"Design of synthetic peptides that display cell binding and signaling sequences on calcium phosphate surfaces /"		"Michele Gilbert."	"Gilbert, Michele."	"Ph. D."	"University of Washington"	"2001"	"010828s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 216 leaves :"		"http://hdl.handle.net/1773/8063;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014073"	"47859504"
"Multivariate analysis of TOF-SIMS spectra from self-assembled monolayers /"		"Daniel J. Graham."	"Graham, Daniel J."	"Ph. D."	"University of Washington"	"2001"	"020611s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 327 leaves :"		"http://hdl.handle.net/1773/8003;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022841"	"49969547"
"Effects of video digitization in pubic arch interference assessment for prostate brachytherapy /"		"by Ken Haberman."	"Haberman, Ken."	"M.S.E."	"University of Washington"	"2000"	"010322s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 20 leaves :"			"46544328"
"Transtibial amputee gait adaptation :"	"correlating residual limb compliance to energy storing and return prosthetic foot compliance in bouncing gait /"	"Brian J. Hafner."	"Hafner, Brian J."	"Ph. D."	"University of Washington"	"2003"	"030617s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvi, 387 pages :"		"http://hdl.handle.net/1773/8038;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3079220"	"52448824"
"Optimization of pretargeted radioimmunotherapy /"		"Kevin James Hamblett."	"Hamblett, Kevin James,1974-"	"Ph. D."	"University of Washington"	"2002"	"021105s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 127 leaves :"		"http://hdl.handle.net/1773/8077"	"50933648"
"Feasibility of a speech recognition user interface for a medical diagnostic ultrasound system /"		"Steven J. Hill."	"Hill, Steven J."	"M.M.E."	"University of Washington"	"2002"	"021105s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 208 leaves :"			"50931205"
"D-optimal design for population pharmacokinetic studies /"		"Andrew Hooker."	"Hooker, Andrew."	"M.S."	"University of Washington"	"2001"	"020403s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 56 pages :"			"49516153"
"Population optimal experiment design for multiple output biological systems /"		"Andrew Hooker."	"Hooker, Andrew."	"Ph. D."	"University of Washington"	"2003"	"040420s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 147 pages :"			"54983445"
"The roles of BMP4 in high shear stress-induced neointimal atrophy in non-human primate vascular grafts /"		"Ching-Ho Hsieh."	"Hsieh, Ching-Ho."	"Ph. D."	"University of Washington"	"2003"	"040412s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 109 leaves :"			"54937197"
"Temperature control of integrin-mediated cell adhesion with a smart polymer/RGD-streptavidin complex /"		"Calvin Takuo Hu."	"Hu, Calvin Takuo."	"M.S."	"University of Washington"	"2002"	"021105s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 105 leaves :"			"50933834"
"Evaluation of a physiologically based toxicokinetic model toluene inhalation exposure in Caucasian men and the resulting metabolite distribution /"		"William Robert Hurtle."	"Hurtle, William Robert."	"M.S."	"University of Washington"	"2001"	"020408s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 69 leaves :"			"49538438"
"A robotic muscle spindle :"	"neuromechanics of individual and ensemble response /"	"by Kristen Nicole Jaax."	"Jaax, Kristen Nicole."	"Ph. D."	"University of Washington"	"2001"	"011029s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 123 pages :"		"http://hdl.handle.net/1773/8061;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013973"	"48230490"
"Quantitative analysis of diffusion and chemical reaction in pressure-driven microfluidic channels /"		"Andrew Evan Kamholz."	"Kamholz, Andrew Evan."	"Ph. D."	"University of Washington"	"2001"	"011029s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 203 leaves :"		"http://hdl.handle.net/1773/8020;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013982"	"48229105"
"A model for microcirculatory fluid and solute exchange in the heart /"		"by Michael R. Kellen."	"Kellen, Michael R.,1975-"	"Ph. D."	"University of Washington"	"2002"	"021216s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 209 pages :"		"http://hdl.handle.net/1773/8124"	"51232211"
"Digital image analysis of DNA single-strand breaks in leukocytes from patients with diabetes /"		"Heidi Lynn Kenerson."	"Kenerson, Heidi Lynn."	"M.S."	"University of Washington"	"2001"	"010828s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 44 leaves :"			"47856884"
"Synchronization of bacterial cultures in a microsystem /"		"Turgut Fettah Kosar."	"Kosar, Turgut Fettah,1968-"	"M.S."	"University of Washington"	"2002"	"021211s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 89 leaves :"			"51206821"
"Noninvasive detection of patent foramen ovale :"	"a study exploring the feasibility of using venous occlusion plethysmography and pulse oximetry to detect right-to-left cardiac shunts /"	"Herbert Andrew Kramer."	"Kramer, Herbert Andrew."	"M.M.E."	"University of Washington"	"2002"	"030415s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 69 leaves :"			"52068526"
"Development of self-assembled molecular structures on polymeric surfaces and their applications as ultrasonically responsive barrier coatings for on-demand, pulsatile drug delivery /"		"Connie Sau-Kuen Kwok."	"Kwok, Connie Sau-Kuen."	"Ph. D."	"University of Washington"	"2001"	"020606s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 300 leaves :"		"http://hdl.handle.net/1773/7999"	"49940887"
"PH-responsive polymer-protein complexes for control of intracellular trafficking of biomolecular therapeutics /"		"Chantal A. Lackey."	"Lackey, Chantal A."	"Ph. D."	"University of Washington"	"2001"	"020408s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 173 leaves :"		"http://hdl.handle.net/1773/8066;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022858"	"49537847"
"Computational modeling of skeletal muscle glycogenolysis dynamics /"		"Melissa Jo Lambeth."	"Lambeth, Melissa Jo."	"Ph. D."	"University of Washington"	"2003"	"040123s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 120 leaves :"		"http://hdl.handle.net/1773/8095;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3091024"	"54077783"
"Systems and methods for patient-centered e-health services /"		"Christopher Lau."	"Lau, Christopher."	"Ph. D."	"University of Washington"	"2003"	"040218s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 88 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102668"	"54442038"
"An investigation of the relationships between cell shape, polarization, speed, and persistence /"		"William Clarke Little."	"Little, William Clarke."	"M.S.B."	"University of Washington"	"2003"	"040309s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 46 leaves :"			"54666612"
"Surface plasmon resonance biosensors :"	"development and applications /"	"by Hongbo Lu."	"Lu, Hongbo,1971-"	"Ph. D."	"University of Washington"	"2000"	"010524s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 345 leaves :"		"http://hdl.handle.net/1773/8069;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995406"	"47006701"
"Temperature-dependant [sic] smart bead adhesion :"	"a versatile platform for biomolecular immobilization in microfluidic devices /"	"Noah Malmstadt."	"Malmstadt, Noah."	"Ph. D."	"University of Washington"	"2003"	"040302s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 178 leaves :"		"http://hdl.handle.net/1773/8019;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102677"	"54518688"
"Characterization and analysis of osteopontin-immobilized poly(2-hydroxyethyl methacrylate) /"		"Stephanie M. Martin."	"Martin, Stephanie M.,1976-"	"Ph. D."	"University of Washington"	"2003"	"040503s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 211 leaves :"		"http://hdl.handle.net/1773/8109;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111104"	"55069619"
"Spatially controlled engineering of myocardial tissue /"		"Todd C. McDevitt."	"McDevitt, Todd C.,1974-"	"Ph. D."	"University of Washington"	"2001"	"020718s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 225 leaves :"		"http://hdl.handle.net/1773/8090"	"50194298"
"The relationship between viscoelastic relaxation and ligament morphometry /"		"Chimbaugona Mkandawire."	"Mkandawire, Chimbaugona,1973-"	"Ph. D."	"University of Washington"	"2002"	"030423s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxiv, 240 leaves :"		"http://hdl.handle.net/1773/8052;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072116"	"52114456"
"The design and synthesis of endosomal disruptive polymers /"		"by Niren Murthy."	"Murthy, Niren."	"Ph. D."	"University of Washington"	"2001"	"020418s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 112 leaves :"		"http://hdl.handle.net/1773/8113;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022869"	"49615646"
"Ultrasound monitoring of electrophoresis /"		"Timothy R. Myers."	"Myers, Timothy R."	"M.M.E."	"University of Washington"	"2002"	"021007s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 105 leaves :"			"50744837"
"Characteristics of nanoband geometry microelectrodes as ""Clark-type"" oxygen sensors /"		"Ravindra R. Naik."	"Naik, Ravindra R."	"M.M.E."	"University of Washington"	"2002"	"030310s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 47 leaves :"			"51824759"
"Investigating cell adhesion to controlled surface chemistry via self-assembly of binary composition alkylthiol monolayers, streptavidin immobilization, and cell receptor ligand attachment /"		"Kjell Erik Nelson."	"Nelson, Kjell Erik,1964-"	"Ph. D."	"University of Washington"	"2003"	"040301s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 183 leaves :"		"http://hdl.handle.net/1773/8051;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102688"	"54509910"
"Automated alignment and drop boundary detection in a flow cytometer /"		"Peter I. Nelson."	"Nelson, Peter I."	"M.S.E."	"University of Washington"	"2001"	"011114s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 48 leaves :"			"48427409"
"PSSMs :"	"not just roadkill on the information superhighway /"	"Pauline Crystal Ng."	"Ng, Pauline Crystal."	"Ph. D."	"University of Washington"	"2002"	"021017s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 102 leaves :"		"http://hdl.handle.net/1773/8116"	"50799663"
"Spina accresco mechanicus :"	"on the developmental biomechanics of the spine /"	"by David John Nuckley."	"Nuckley, David John,1973-"	"Ph. D."	"University of Washington"	"2002"	"021008s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 193 leaves :"		"http://hdl.handle.net/1773/7986"	"50753373"
"Mechanisms of axial compressive fracture in human lumbar spine /"		"by Ruth Shada Ochia."	"Ochia, Ruth Shada."	"Ph. D."	"University of Washington"	"2000"	"000810s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 117 leaves :"		"http://hdl.handle.net/1773/7997;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9964278"	"44761893"
"Harnessing osteopontin and other natural inhibitors to mitigate ectopic calcification of bioprosthetic heart valve material /"		"Rachit Ohri."	"Ohri, Rachit."	"Ph. D."	"University of Washington"	"2003"	"040302s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 126 leaves :"		"http://hdl.handle.net/1773/7994;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102691"	"54514929"
"Computer-aided segmentation of anatomical features in transrectal ultrasound prostate images /"		"Sayan Dev Pathak."	"Pathak, Sayan Dev."	"Ph. D."	"University of Washington"	"2000"	"010222s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 124 leaves :"		"http://hdl.handle.net/1773/8125;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976037"	"46311902"
"Molecular modeling of the bacterial chemotaxis receptors Tar and Trg /"		"Megan L. Peach."	"Peach, Megan L."	"Ph. D."	"University of Washington"	"2001"	"020718s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 144 leaves :"		"http://hdl.handle.net/1773/8123"	"50194736"
"Device for sealing the gas leakage around the laparoscopic cannula /"		"by Natalya Peskin."	"Peskin, Natalya."	"M.S.E."	"University of Washington"	"2000"	"000821s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 94 leaves :"			"44849000"
"An investigaton of the mechanisms of high intensity focused ultrasound induced platelet activity /"		"Sandra Louise Poliachik."	"Poliachik, Sandra Louise,1964-"	"Ph. D."	"University of Washington"	"2001"	"020807s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 137 leaves :"		"http://hdl.handle.net/1773/8011"	"50317591"
"An investigation of the synergy between ultrasound and membrane-disruptive polymers and its effect on cell membranes /"		"Tyrone M. Porter."	"Porter, Tyrone M.(Tyrone Michael)"	"Ph. D."	"University of Washington"	"2003"	"040303s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 127 leaves :"		"http://hdl.handle.net/1773/8126;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102703"	"54527644"
"Polyacrylamide gel as an acoustic coupling medium for therapy applications of high intensity focused ultrasound /"		"Adrian F. Prokop."	"Prokop, Adrian F."	"M.S."	"University of Washington"	"2002"	"021210s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 158 leaves :"			"51198282"
"Discrete isoelectric fractionation :"	"the fractionation of proteins in free solution by discrete pH intervals /"	"Brian Alan Rabkin."	"Rabkin, Brian Alan."	"M.S."	"University of Washington"	"2002"	"030402s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 97 leaves :"			"51960941"
"Cervical spine injury potential resulting from sagittal plane inertial loading /"		"Geoffrey Charles Raynak."	"Raynak, Geoffrey Charles,1972-"	"Ph. D."	"University of Washington"	"2000"	"010222s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 171 leaves :"		"http://hdl.handle.net/1773/7989;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9976047"	"46312030"
"Fluorescence anisotropy near-field scanning optical microscopy (FANSOM) :"	"a new technique for biological microviscometry /"	"by Frederick B. Reitz."	"Reitz, Frederick B."	"Ph. D."	"University of Washington"	"2001"	"010910s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 99 leaves :"		"http://hdl.handle.net/1773/8098;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014108"	"47934503"
"Investigation of a force between myofibrils in solution /"		"Jacob E. Sacks."	"Sacks, Jacob E."	"M.S."	"University of Washington"	"2003"	"040120s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 20 leaves :"			"54053769"
"Advances in magnetic resonance coronary angiography /"		"Manojkumar Saranathan."	"Saranathan, Manojkumar."	"Ph. D."	"University of Washington"	"2001"	"020805s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 136 leaves :"		"http://hdl.handle.net/1773/8000"	"50298741"
"Microfluidic mixing, cell lysis and protein extraction technologies in microchannels :"	"finite element modeling and experimental evaluation /"	"Eric A. Schilling."	"Schilling, Eric A."	"M.S."	"University of Washington"	"2001"	"020521s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 102 leaves :"			"49840385"
"Oriented and randomly immobilized osteopontin :"	"preparation and characterization /"	"Jeffrey Louis Schwartz."	"Schwartz, Jeffrey Louis."	"M.S."	"University of Washington"	"2003"	"030630s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 113 leaves :"			"52527148"
"Low-cost programmable color-flow ultrasound system /"		"Vijay Thakur Shamdasani."	"Shamdasani, Vijay Thakur."	"M.S."	"University of Washington"	"2002"	"030115s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 28 leaves :"			"51453311"
"Monocyte/macrophage and protein interactions with non-fouling plasma polymerized tetraglyme and chemically modified polystyrene surfaces :"	"in vitro and in vivo studies /"	"by Mingchao Shen."	"Shen, Mingchao."	"Ph. D."	"University of Washington"	"2001"	"020520s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xv, 255 leaves :"		"http://hdl.handle.net/1773/8013;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022894"	"49829817"
"Doppler ultrasound detection of tissue motion and flow generated by external energy /"		"by Xuegong Shi."	"Shi, Xuegong."	"Ph. D."	"University of Washington"	"2000"	"010628s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 238 leaves :"		"http://hdl.handle.net/1773/8032;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995436"	"47212429"
