245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A lexical approach to the Arabic verb conjugations /"		"by Ibrahim S. Hamid El-Tikaina."	"El-Tikaina, Ibrahim S. Hamid."	"Ph. D."	"University of Washington"	"1982"	"821004s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 269 leaves "			"8828881"
"Seeds of Judeo-English /"		"by David Gary Goldberg."	"Goldberg, David Gary."	"M.A."	"University of Washington"		"800430s1980\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 71, [1] leaves "			"6265110"
"Toward a lexical approach to phonological description /"		"by Mohamed Guerssel."	"Guerssel, Mohamed,1947-"		"University of Washington"		"791017s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 358 leaves "			"5533951"
"Regarding postnominal adjectives in Norwegian /"		"by Kaare Torvald Haga."	"Haga, Kaare Torvald."	"M.A."	"University of Washington"		"890509s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 61 leaves "			"19679925"
"Schwa-zero alternations in German /"		"by Tracy A. Hall."	"Hall, Tracy A."	"M.A."	"University of Washington"	"1987"	"871210s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 69 leaves :"			"17215571"
"A lexical interpretive theory with emphasis on the role of subject /"		"by Nobuko Hasegawa."	"Hasegawa, Nobuko."	"Ph. D."	"University of Washington"	"1981"	"810727s1981\\\\xx\\\\\\\bmt\\000\0\eng\d"	"vii, 347 leaves "		"http://hdl.handle.net/1773/8375;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8121202"	"7616915"
"The acquisition of inflectional morphology :"	"implications for the generative model /"	"by Teresa R. Healy."	"Healy, Teresa R."	"M.A."	"University of Washington"	"1984"	"841012s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 106 leaves "			"11259085"
"Double nominative constructions in Japanese :"	"lexically based syntax /"	"by Hajime Hoji."	"Hoji, Hajime."	"M.A."	"University of Washington"		"800729s1980\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 105 leaves :"			"6565659"
"Logical form constraints and configurational structures in Japanese /"		"by Hajime Hoji."	"Hoji, Hajime."	"Ph. D."	"University of Washington"	"1985"	"851204s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 401 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8529906"	"12869566"
"On the interpretation of the De construction in Chinese in the framework of X-bar theory /"		"by Li-yi Pamela Huang."	"Huang, Li-yi Pamela."	"M.A."	"University of Washington"	"1987"	"871208s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 99 leaves :"			"17205801"
"Fixed word order and the theory of the pre-verbal focus position in Korean /"		"by Mi-Jeung Jo."	"Jo, Mi-Jeung."	"Ph. D."	"University of Washington"	"1986"	"860626s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 260 leaves :"			"13783798"
"""G"" as a psychologically real underlying segment in Koelsch and related problems /"		"by Theodore Clifton Johnson."	"Johnson, Theodore Clifton."	"M.A."	"University of Washington"		"800311s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 48 leaves "			"6068852"
"Phonological free variation, word frequency, and lexical diffusion /"		"by Theodore Clifton Johnson."	"Johnson, Theodore Clifton,1955-"	"Ph. D."	"University of Washington"	"1983"	"830617s1983\\\\xx\ab\\\\bm\\\000\0\eng\d"	"iv, 244 leaves :"			"9617201"
"Initial mutation in modern Irish /"		"by Jeffrey Leo Kallen."	"Kallen, Jeffrey Leo."	"M.A."	"University of Washington"		"791017s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 65 leaves :"			"5533871"
"Prenasalized stops in Sinhalese :"	"another look /"	"by Laury Kenton."	"Kenton, Laury."	"M.A."	"University of Washington"	"1986"	"870129s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"117 leaves :"			"15129312"
"Cerebral lateralization for ASL and English in deaf and hearing native and non-native signers /"		"by Catherine Kettrick."	"Kettrick, Catherine."	"Ph. D."	"University of Washington"	"1985"	"860130s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"124 leaves "			"13084438"
"Fast, formal and casual signing in American sign language /"		"by Catherine Kettrick."	"Kettrick, Catherine."	"M.A."	"University of Washington"	"1983"	"840222s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"110 leaves :"			"10442992"
"The current status of the no-extrinsic-ordering hypothesis in phonology and syntax /"		"by Youngmee Kim."	"Kim, Youngmee."	"M.A."	"University of Washington"	"1983"	"831007s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 110 leaves :"			"9993293"
"Ergativity :"	"a characterization of the phenomenon /"	"by Paula Landers."	"Landers, Paula."	"M.A."	"University of Washington"		"790727s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 33 leaves "			"5216056"
"Case relations in generative grammar /"		"by Jack Odell Lawson."	"Lawson, Jack Odell."	"Ph. D."	"University of Washington"	"1981"	"810407s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 171 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8113457"	"7313045"
"A tentative comparison of the verbal composition in the form of Korean -a/-ŏ//-ko and Turkic (Uzbek) -a//-(V)p /"		"by Dung Lyong Lee."	"Lee, Dung Lyong."	"M.A."	"University of Washington"		"790824s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 43 leaves "			"5306799"
"The pivotal construction and the empty categories in Chinese /"		"by Alwin Wing Ming Li."	"Li, Alwin Wing Ming."	"M.A."	"University of Washington"	"1985"	"850731s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 87 leaves "			"12330202"
"Verb Gapping /"		"by Elaine Ann Li."	"Li, Elaine Ann."	"M.A."	"University of Washington"		"790727s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 85 leaves :"			"5216155"
"Some optional rules in Spanish complementation /"		"Concepcion Pujol Lleo."	"Lleó, Conxita."	"Ph. D."	"University of Washington"		"890512s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"328 leaves"			"19697451"
"A government-binding approach to English to-complementizer contraction /"		"by Anne Croston Lobeck."	"Lobeck, Anne C."	"M.A."	"University of Washington"	"1983"	"830705s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 51 leaves "			"9668054"
"Syntactic constraints on VP ellipsis /"		"by Anne C. Lobeck."	"Lobeck, Anne C."	"Ph. D."	"University of Washington"	"1986"	"900306s1986\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 290 leaves :"			"21178184"
"Subject deaccenting and the Rhythm Rule /"		"by Russel Allen Loski."	"Loski, Russel Allen."	"M.A."	"University of Washington"	"1982"	"820303s1982\\\\xx\a\\\\\bm\\\000\0\eng\d"	"71 leaves :"			"8207842"
"The subject and infinitival complementation in English /"		"by Michael B. Maxwell."	"Maxwell, Michael B."	"Ph. D."	"University of Washington"	"1984"	"841012s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xiii, 422 leaves "			"11259266"
"Vowel Sandhi in a Spanish dialect /"		"by Ismael Mercado."	"Mercado, Ismael."	"M.A."	"University of Washington"	"1981"	"811009s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 88 leaves :"			"7833379"
"Negation in English revisited /"		"by Margaret Monaghan."	"Monaghan, Margaret."	"M.A."	"University of Washington"	"1981"	"811112s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"61, [1] leaves :"			"7930807"
"A cross-linguistic approach to the syntax of verbs /"		"by Kyung Hwan Moon."	"Moon, Kyung Hwan."	"Ph. D."	"University of Washington"	"1985"	"850904s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 269 leaves :"			"12489708"
"A history of the analysis of ancient Greek accentuation /"		"by Steven Kent Moore."	"Moore, Steven Kent."	"M.A."	"University of Washington"	"1984"	"841022s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 67 leaves "			"11293733"
"On Japanese passives within the structure-preserving framework /"		"by Masahiro Morikawa."	"Morikawa, Masahiro."	"M.A."	"University of Washington"	"1981"	"810429s1981\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 98 leaves :"			"7373783"
"Case in Lushootseed /"		"by Jan C. Nalder."	"Nalder, Jan C."	"M.A."	"University of Washington"	"1984"	"841001s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"54 leaves "			"11215301"
"Toward a theory of complexity /"		"by Patrick Henry O'Kelley."	"O'Kelley, Patrick Henry."	"M.A."	"University of Washington"		"890816s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 77 leaves "			"20185434"
"The generalized nesting condition in Japanese /"		"by Tadashi Otokita."	"Otokita, Tadashi."	"Ph. D."	"University of Washington"	"1987"	"871209s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 181 leaves :"			"17212604"
"Japanese accent /"		"by Tadashi Otokita."	"Otokita, Tadashi."	"M.A."	"University of Washington"	"1984"	"841022s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"58 leaves "			"11293633"
"A theoretical approach to Swahili inflection /"		"by Karl H. Reynolds."	"Reynolds, Karl H."	"M.A."	"University of Washington"	"1985"	"850619s1985\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 98 leaves "			"12174702"
"Bare-VP constructions in English :"	"a surface filter analysis /"	"by Jay Alan Rodman."	"Rodman, Jay Alan."	"M.A."	"University of Washington"	"1984"	"850322s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 78 leaves "			"11836541"
"Fronted constituents in Malay :"	"base structures and Move- ga sin a configurational non-Indo-European language /"	"by Ramli Md. Salleh."	"Salleh, Ramli Md."	"Ph. D."	"University of Washington"	"1987"	"870616s1987\\\\xx\a\\\\\bmt\\000\0\eng\d"	"iii, 223 leaves :"		"http://hdl.handle.net/1773/8402"	"15988549"
"Coordinate structures and deletion in learner English /"		"by Maxine F. Schmidt."	"Schmidt, Maxine F."	"M.A."	"University of Washington"		"890503s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 44 leaves "			"19648633"
"Reduplication in Korean /"		"by Nam-Cheol Sien."	"Sien, Nam-Cheol."	"M.A."	"University of Washington"	"1987"	"870616s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"73 leaves :"			"15988553"
"Topics in Old English phonology /"		"by Glenda Cheri Simpson."	"Simpson, Glenda Cheri."	"M.A."	"University of Washington"		"890613s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 90 leaves "			"19860347"
"Japanese and the language modalities /"		"by Peter M. Skaer."	"Skaer, Peter M."	"M.A."	"University of Washington"	"1983"	"830808s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 125 leaves "			"9788414"
"Selection of a standard Quichua orthography in Ecuador /"		"by Jaye Louise Stover."	"Stover, Jaye Louise."	"M.A."	"University of Washington"	"1981"	"810810s1981\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 82 leaves "			"7654808"
"Direct and indirect causation :"	"a semantic study of lexical and productive causatives /"	"by Kevin Sullivcan."	"Sullivan, Kevin."	"M.A."	"University of Washington"		"890613s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"50 leaves "			"19860356"
"The historical development of the Arabic verb /"		"by Abdalla Abdalhamid Swed."	"Swed, Abdalla Abdalhamid."	"Ph. D."	"University of Washington"	"1982"	"821004s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 166 leaves "			"8829080"
"Recursive categorical syntax of Japanese /"		"by Yasukuni Takano."	"Takano, Yasukuni."	"Ph. D."	"University of Washington"	"1987"	"880617s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 316 leaves :"			"18103527"
"Scope in Japanese /"		"by Yasukuni Takano."	"Takano, Yasukuni."	"M.A."	"University of Washington"	"1984"	"850326s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 122 leaves "			"11849328"
"A configurational approach to case-making in Japanese /"		"by Koichi Takezawa."	"Takezawa, Koichi."	"Ph. D."	"University of Washington"	"1987"	"880617s1987\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 249 leaves :"			"18104852"
"A comparison of tone acquisition in first and second language :"	"evidence from Thai /"	"by Amara Tansomboon."	"Tansomboon, Amara."	"M.A."	"University of Washington"	"1983"	"831028s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 43 leaves "			"10068522"
"Global syntactic information in phonological rules /"		"by Julia E. Taylor."	"Taylor, Julia E."	"M.A."	"University of Washington"		"890503s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 26 leaves "			"19648728"
"Adult second language acquisition of selected causal connectives /"		"by Patricia Darnell Terry."	"Terry, Patricia Darnell."	"M.A."	"University of Washington"		"890503s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 86 leaves "			"19648822"
"Predicate raising in Twana /"		"by Nile Robert Thompson."	"Thompson, Nile,1950-"	"M.A."	"University of Washington"		"791005s1979\\\\xx\\\\\\\bm\\\000\0\eng\d"	"47 leaves "			"5470397"
"Twana baby talk and its theoretical implications /"		"by Nile Robert Thompson."	"Thompson, Nile,1950-"	"Ph. D."	"University of Washington"	"1985"	"850731s1985\\\\xx\ab\\\\bm\\\000\0\eng\d"	"ix, 291 leaves :"			"12331460"
"The Finnish genitive /"		"by Anne Marjatta Vainikka."	"Vainikka, Anne Marjatta."	"M.A."	"University of Washington"	"1984"	"840614s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"42 leaves :"			"10842255"
"The roots of phrase structure :"	"the syntactic basis of English morphology /"	"by Hanna Walinska De Hackbeil."	"Walinska De Hackbeil, Hanna."	"Ph. D."	"University of Washington"	"1986"	"860627s1986\\\\xx\a\\\\\bmt\\000\0\eng\d"	"vi, 427 leaves :"		"http://hdl.handle.net/1773/8429"	"13790032"
"The syntax and interpretation of Ā-adjunctions /"		"by Rosemarie Whitney."	"Whitney, Rosemarie."	"Ph. D."	"University of Washington"	"1984"	"841016s1984\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 242 leaves :"			"11270350"
"Testing the structure-preserving constraint against some syntactic rules in modern standard German /"		"by Howard Alan Williams."	"Williams, Howard Alan."	"M.A."	"University of Washington"		"790824s1979\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 71 leaves :"			"5306622"
"Non-phonological ambisyllabicity /"		"by Stephen Michael Wilson."	"Wilson, Stephen Michael."	"M.A."	"University of Washington"	"1982"	"820505s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"37 leaves "			"8400354"
"Interpenetrations :"	"marked-focus clefts and their discourse relations /"	"by Dee Ann Worman."	"Worman, Dee Ann."	"M.A."	"University of Washington"	"1983"	"840222s1983\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 90 leaves :"			"10442961"
"A functional interpretative approach to Turkish /"		"by Cigdem Balim Yildirim."	"Yildirim, Cigdem Balim."		"University of Washington"		"890512s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 156 leaves "			"19697485"
"Case-tropism :"	"the nature of phrasal and clausal case /"	"Young-Jee Yim."	"Yim, Young-Jee."	"Ph. D."	"University of Washington"	"1984"	"840614s1984\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 327 leaves "			"10842579"
"Japanese semantic structure and word order."			"Yoshiba, Hiroshi."	"M.A."	"University of Washington"		"890512s1978\\\\xx\\\\\\\bm\\\000\0\eng\d"	"100 leaves"			"19697393"
"Moric phonology :"	"toward the establishment of a new phonological unit /"	"by Hiroshi Yoshiba."	"Yoshiba, Hiroshi,1951-"	"Ph. D."	"University of Washington"	"1983"	"830429s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 160 leaves "			"9461427"
"The role of similarity in second language acquisition :"	"Swabian L1/Hochdeutsch L2 /"	"by Martha C. Young-Scholten."	"Young-Scholten, Martha C."	"M.A."	"University of Washington"	"1985"	"850731s1985\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 161 leaves :"			"12330548"
"Government and proper government of verbal projections /"		"by Karen T. Zagona."	"Zagona, Karen T."	"Ph. D."	"University of Washington"	"1982"	"821004s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 310 leaves "			"8829116"
"A rule for primary stress assignment in the Turkic languages /"		"by Mohammad Hussain Zainulabidin."	"Zainulabidin, Mohammad Hussain."	"M.A."	"University of Washington"	"1982"	"820505s1982\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 65 leaves "			"8400362"
"Relative clauses and topic-comment sentences in Libyan Arabic /"		"by Fathi Mohamed Zlitni."	"Zlitni, Fathi Mohamed."	"M.A."	"University of Washington"	"1983"	"830429s1983\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 71 leaves "			"9461494"
"Morphological reflexives and binding theory /"		"by Nancy Ackles."	"Ackles, Nancy."	"M.A."	"University of Washington"	"1989"	"900212s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 47 leaves "			"21051264"
"Phonological triggering environments for Irish lenition /"		"by Christopher Allen."	"Allen, Christopher."	"M.A."	"University of Washington"	"1994"	"940912s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 52 leaves "			"31091995"
"A unified approach to relativization in Basque /"		"by Xabier Artiagoitia."	"Artiagoitia, X.(Xabier)"	"M.A."	"University of Washington"	"1990"	"901212s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 109 leaves "			"22843185"
"Verbal projections in Basque and minimal structure /"		"by Xavier Artiagoitia."	"Artiagoitia, X.(Xabier)"	"Ph. D."	"University of Washington"	"1992"	"930114s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 360 leaves "			"27253234"
"Locality constraints on A' -Chains /"		"by Perry Mark Atterberry."	"Atterberry, Perry Mark,1958-"	"Ph. D."	"University of Washington"	"1994"	"950419s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 98 leaves "			"32336287"
"Russian voicing assimilation and the phonological properties of the Russian v /"		"by Jeryl K. Bangs."	"Bangs, Jeryl K."	"M.A."	"University of Washington"	"1988"	"890106s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 77 leaves "			"18976586"
"Prominence relations and structure in English compound morphology /"		"by Dawn Bates."	"Bates, Dawn E.,1959-"	"Ph. D."	"University of Washington"	"1988"	"890830s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 262 leaves "		"http://hdl.handle.net/1773/8419;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:8911609"	"20282040"
"Some issues in the evolutionary origin of language /"		"by Paul Martin Beck."	"Beck, Paul Martin."	"M.A."	"University of Washington"	"1991"	"920501s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 40 leaves "			"25751668"
"The semantics of perception reports /"		"by Karen Leigh Brown."	"Brown, Karen Leigh."	"M.A."	"University of Washington"	"1990"	"910415s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 56 leaves :"			"23469589"
"Logical positivism and logical empiricism's role in the development of linguistic procedures in American descriptivism /"		"by John S. Campos."	"Campos, John S."	"M.A."	"University of Washington"	"1990"	"901227s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 31 leaves "			"22903382"
"Palatalization rules in Polish reexamined :"	"a non-linear approach /"	"by Margaret Campos."	"Campos, Margaret."	"M.A."	"University of Washington"	"1993"	"931227s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"33 leaves "			"29553395"
"Word order in Italian, Romanian and Spanish /"		"by Laura Pilar Casa."	"Casa, Laura Pilar."	"M.A."	"University of Washington"	"1993"	"930820s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"50, [1] leaves "			"28660656"
"Postlexical phonology in Korean /"		"by Eun Young Choi."	"Choi, Eun Young,1958-"	"Ph. D."	"University of Washington"	"1991"	"910906s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 348 leaves :"		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9124914"	"24342830"
"A theory of syntactic x⁰-subcategorization /"		"by Kiyong Choi."	"Choi, Kiyong,1956-"	"Ph. D."	"University of Washington"	"1991"	"911009s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 334 leaves "			"24524730"
"Cataphora in discourse representation theory /"		"by So-Woo Chung."	"Chung, So-Woo."	"Ph. D."	"University of Washington"	"1992"	"921015s1992\\\\xx\\\\\\\bmt\\000\0\eng\d"	"vi, 195 leaves "		"http://hdl.handle.net/1773/8424"	"26792610"
"Temporal relations in English /"		"by So-Woo Chung."	"Chung, So-Woo."	"M.A."	"University of Washington"	"1989"	"900105s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 81 leaves "			"20851465"
"Coordination and American sign language /"		"by Deborah Ann Coughlin."	"Coughlin, Deborah Ann."	"M.A."	"University of Washington"	"1992"	"920724s1992\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 77 leaves :"			"26253296"
"The relative order of quantifiers and determiners in French and English /"		"by Jamiee S. Crimmins."	"Crimmins, Jamiee S."	"M.A."	"University of Washington"	"1994"	"940912s1994\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 42 leaves "			"31091987"
"Some problems of case assignment in Gothic tenseless sentences /"		"by Yoko Eda."	"Eda, Yoko."	"M.A."	"University of Washington"	"1988"	"890727s1988\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 25, [1] leaves "			"20080368"
"Temporal anaphora in discourse /"		"by Ellen Kahan Eggers."	"Eggers, Ellen Kahan,1955-"	"Ph. D."	"University of Washington"	"1990"	"910219s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 214 leaves "		"http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9104222"	"23122752"
"The morphology and syntax of Shona :"	"a lexical approach /"	"by Daniel H. Erickson."	"Erickson, Daniel."	"Ph. D."	"University of Washington"	"1988"	"881018s1988\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 211 leaves :"			"18621462"
"Towards a unified account of consonantal effects on tone /"		"by Robert F. Ernst."	"Ernst, Robert F."	"M.A."	"University of Washington"	"1990"	"900823s1990\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 40 leaves :"			"22267701"
"An acoustic study of vowel duration in apraxia :"	"effects of masking the auditory modality /"	"by Richard Eyraud."	"Eyraud, Richard."	"M.A."	"University of Washington"	"1993"	"940331s1993\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 43 leaves :"			"30062906"
"The discontinuous intonation contour :"	"a case for rethinking intonation contour/intonation phrase isomorphy /"	"by Phil Gaines."	"Gaines, Phil."	"M.A."	"University of Washington"	"1995"	"960318s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ii, 53 leaves "			"34383585"
"Root vowel alternation in Iberian Portuguese :"	"a feature geometry approach /"	"by Maria João Chaves Galvão."	"Galvão, Maria João Chaves."	"M.A."	"University of Washington"	"1993"	"940407s1993\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 76 leaves "			"30101962"
"Locality and anti-locality in parasitic gap constructions /"		"by Michael Gamon."	"Gamon, Michael."	"M.A."	"University of Washington"	"1991"	"920519s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iv, 76 leaves "			"25846378"
"Pronominal prefixes in Babine-Witsuwit'en /"		"by Christine Anne Gunlogson."	"Gunlogson, Christine Anne."	"M.A."	"University of Washington"	"1995"	"960313s1995\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 85 leaves "			"34359403"
"Syllable structure and syllable-related processes in German /"		"by Tracy Alan Hall."	"Hall, T. Alan."	"Ph. D."	"University of Washington"	"1990"	"910712s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 349 leaves "			"24061492"
"Tone merger in the Emei dialect :"	"a case of lexical diffusion /"	"by Kurt A. Harris."	"Harris, Kurt A."	"M.A."	"University of Washington"	"1991"	"920128s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 59, [2] leaves :"			"25179039"
"The deep word order and some prepositional constructions of Chinese /"		"by Li-yi Pamela Huang."	"Huang, Li-yi Pamela."	"Ph. D."	"University of Washington"	"1990"	"910208s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"ix, 302 leaves "			"23077602"
"Chain lincensing [i.e. licensing] and a theory of full interpretation /"		"by H. Hunter Huckabay."	"Huckabay, H. Hunter,1957-"	"Ph. D."	"University of Washington"	"1990"	"920806s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 241 leaves "			"26343888"
"Natural articulatory classes in feature geometry /"		"by Hee-Bok Jung."	"Jung, Hee-Bok."	"M.A."	"University of Washington"	"1991"	"920331s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 73 leaves "			"25566974"
"Discourse and recursive categorical syntax :"	"a study of Korean particles with focus on subjects /"	"by Yeon Chang Jung."	"Jung, Yeon Chang,1956-"	"Ph. D."	"University of Washington"	"1990"	"900906s1990\\\\xx\\\\\\\bm\\\000\0\eng\d"	"viii, 217 leaves "			"22339802"
"Null operator movement in Tough constructions and its theoretical implications /"		"by Yeun-Jin Jung."	"Jung, Yeun-Jin."	"M.A."	"University of Washington"	"1988"	"891114s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"v, 66 leaves "			"20648299"
"A restrictive theory of functional categories and their parametric variation /"		"by Yeun-Jin Jung."	"Jung, Yeun-Jin."	"Ph. D."	"University of Washington"	"1992"	"930602s1992\\\\xx\\\\\\\bm\\\000\0\eng\d"	"x, 282 leaves "			"28196783"
"The syntactic nature of argument transfer with suru /"		"by Satomi Kajihara."	"Kajihara, Satomi."	"M.A."	"University of Washington"	"1991"	"910909s1991\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 81 leaves :"			"24348501"
"Conditions on -/t/- insertion in Korean noun compounds /"		"by Okmi Kang."	"Kang, Ong-mi,1959-"	"M.A."	"University of Washington"	"1989"	"900108s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 101 leaves "			"20861752"
"Korean prosodic phonology /"		"by Ongmi Kang."	"Kang, Ong-mi,1959-"	"Ph. D."	"University of Washington"	"1992"	"930129s1992\\\\xx\ab\\\\bmt\\000\0\eng\d"	"xi, 321 leaves :"		"http://hdl.handle.net/1773/8428"	"27346184"
"Aspects of Persian syntax, specificity, and the theory of grammar /"		"by Simin Karimi."	"Karimi, Simin,1944-"	"Ph. D."	"University of Washington"	"1989"	"900726s1989\\\\xx\\\\\\\bm\\\000\0\eng\d"	"xii, 322 leaves "			"22146543"
"Pro in Korean /"		"by JaeYoon Kim."	"Kim, JaeYoon."	"M.A."	"University of Washington"	"1991"	"920611s1991\\\\xx\\\\\\\bm\\\000\0\eng\d"	"25 leaves "			"25996913"
