245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"A machine learning approach to Web personalization /"		"Corin R. Anderson."	"Anderson, Corin R."	"Ph. D."	"University of Washington"	"2002"	"021204s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 152 pages :"		"http://hdl.handle.net/1773/6875"	"51161169"
"A multicommodity flow based approach to adaptive internet routing /"		"Eric J. Anderson."	"Anderson, Eric J."	"Ph. D."	"University of Washington"	"2002"	"030219s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 148 pages :"			"51679787"
"Extending interactive graphical applications with constraints /"		"by Gregory Joseph Badros."	"Badros, Gregory Joseph,1973-"	"Ph. D."	"University of Washington"	"2000"	"001204s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 166 pages :"		"http://hdl.handle.net/1773/6885;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9975949"	"45467777"
"A cache-based prefetching memory system for mediaprocessors /"		"Stefan Georg Berg."	"Berg, Stefan Georg."	"Ph. D."	"University of Washington"	"2002"	"021206s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 132 pages :"		"http://hdl.handle.net/1773/6877"	"51176665"
"Algorithms for phylogenetic footprinting /"		"Mathieu Blanchette."	"Blanchette, Mathieu."	"Ph. D."	"University of Washington"	"2002"	"030319s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 179 pages :"			"51883776"
"The digital body :"	"generating and illustrating anatomy /"	"Shawn Bonham."	"Bonham, Shawn."	"M.S."	"University of Washington"	"2002"	"030318s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 64 leaves :"			"51876179"
"Annotating digital documents for asynchronous collaboration /"		"Alice Jane Bernheim Brush."	"Brush, Alice Jane Bernheim."	"Ph. D."	"University of Washington"	"2002"	"030410s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 109 pages :"		"http://hdl.handle.net/1773/7003;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072065"	"52033977"
"Search algorithms for biosequences using random projection /"		"Jeremy Buhler."	"Buhler, Jeremy."	"Ph. D."	"University of Washington"	"2001"	"020117s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 173 pages :"		"http://hdl.handle.net/1773/6919;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3022813"	"48805656"
"Interactive character animation using dynamic elastic simulation /"		"Steve Capell."	"Capell, Steve."	"Ph. D."	"University of Washington"	"2004"	"041004s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 95 pages :"		"http://hdl.handle.net/1773/6987;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131129"	"56622516"
"Making the implicit explicit :"	"tools for aiding human communication /"	"Adam Carlson."	"Carlson, Adam."	"Ph. D."	"University of Washington"	"2005"	"060316s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 161 pages :"		"http://hdl.handle.net/1773/6850;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183344"	"64699443"
"The design and implementation of a region-based parallel programming language /"		"Bradford L. Chamberlain."	"Chamberlain, Bradford L.,1970-"	"Ph. D."	"University of Washington"	"2001"	"020722s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xxv, 394 pages :"		"http://hdl.handle.net/1773/6953"	"50210736"
"New models and methods for matting and compositing /"		"Yung-Yu Chuang."	"Chuang, Yung-Yu,1971-"	"Ph. D."	"University of Washington"	"2004"	"041006s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 126 pages :"		"http://hdl.handle.net/1773/6849;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3131138"	"56637365"
"Design and analysis of architectures for programmable network processing systems /"		"Patrick Crowley."	"Crowley, Patrick(Patrick James)"	"Ph. D."	"University of Washington"	"2003"	"040219s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 143 pages :"		"http://hdl.handle.net/1773/6991;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102640"	"54451333"
"High-level programming language abstractions for advanced and dynamic parallel computations /"		"Steven J. Deitz."	"Deitz, Steven J.,1976-"	"Ph. D."	"University of Washington"	"2005"	"050722s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 170 pages :"		"http://hdl.handle.net/1773/6967;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3163374"	"61124563"
"Learning to map between structured representations of data /"		"AnHai Doan."	"Doan, AnHai."	"Ph. D."	"University of Washington"	"2002"	"030411s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 159 pages :"		"http://hdl.handle.net/1773/6968;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072077"	"52043361"
"Dynamically discovering likely program invariants /"		"Michael D. Ernst."	"Ernst, Michael D.(Michael Dean)"	"Ph. D."	"University of Washington"	"2000"	"010418s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 142 pages :"		"http://hdl.handle.net/1773/6854;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983472"	"46773406"
"Algorithms for DNA restriction mapping /"		"Daniel Fasulo."	"Fasulo, Daniel."	"Ph. D."	"University of Washington"	"2000"	"010524s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 85 pages :"		"http://hdl.handle.net/1773/7020;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995366"	"47006008"
"Adaptive signal processing and correlational learning in mixed-signal VLSI /"		"Miguel E. Figueroa Toro."	"Figueroa Toro, Miguel E."	"Ph. D."	"University of Washington"	"2005"	"060609s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 138 leaves :"		"http://hdl.handle.net/1773/6856;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183445"	"70056083"
"Safe and efficient resource sharing in component-based systems /"		"Marc Eric Fiuczynski."	"Fiuczynski, Marc Eric,1969-"	"Ph. D."	"University of Washington"	"2004"	"040628s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 104 leaves :"		"http://hdl.handle.net/1773/6992;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118844"	"55752839"
"Cache performance analysis of algorithms /"		"James D. Fix."	"Fix, James D.,1970-"	"Ph. D."	"University of Washington"	"2002"	"021003s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 111 pages :"		"http://hdl.handle.net/1773/6880"	"50729104"
"Efficient and secure media delivery /"		"Justin Goshi."	"Goshi, Justin."	"Ph. D."	"University of Washington"	"2004"	"050329s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xx, 129 pages :"		"http://hdl.handle.net/1773/6910;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139479"	"58677591"
"Benefits and costs of staged run-time specialization /"		"Brian Kris Grant."	"Grant, Brian Kris."	"Ph. D."	"University of Washington"	"2001"	"010823s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 256 leaves :"		"http://hdl.handle.net/1773/7000;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014075"	"47836376"
"System support for pervasive applications /"		"Robert Grimm."	"Grimm, Robert,1968-"	"Ph. D."	"University of Washington"	"2002"	"030411s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 129 leaves :"		"http://hdl.handle.net/1773/6972;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072090"	"52045368"
"Measurement-driven modeling and design of internet-scale systems /"		"Krishna Phani Gummadi."	"Gummadi, Krishna Phani,1979-"	"Ph. D."	"University of Washington"	"2005"	"060613s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 104 pages :"		"http://hdl.handle.net/1773/6964;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198793"	"70081362"
"Management of transient XML messages /"		"Ashish Kumar Gupta."	"Gupta, Ashish Kumar,1978-"	"Ph. D."	"University of Washington"	"2005"	"060620s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 141 pages :"		"http://hdl.handle.net/1773/6945;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198794"	"70145177"
"Optimization in the private value model :"	"competitive analysis applied to auction design /"	"Jason D. Hartline."	"Hartline, Jason D.,1976-"	"Ph. D."	"University of Washington"	"2003"	"040220s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 144 pages :"		"http://hdl.handle.net/1773/7015;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3102657"	"54458213"
"The location stack /"		"Jeffrey Hightower."	"Hightower, Jeffrey."	"Ph. D."	"University of Washington"	"2004"	"050503s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 158 pages :"		"http://hdl.handle.net/1773/6917;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3151613"	"60630870"
"Coordination-centric debugging for heterogeneous distributed embedded systems /"		"by Kenneth J. Hines."	"Hines, Kenneth J."	"Ph. D."	"University of Washington"	"2000"	"010416s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xvii, 274 pages :"		"http://hdl.handle.net/1773/6914;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983492"	"46737299"
"Seeing structure :"	"using knowledge to reconstruct and illustrate anatomy /"	"Kevin P. Hinshaw."	"Hinshaw, Kevin P."	"Ph. D."	"University of Washington"	"2000"	"010418s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 107 leaves :"		"http://hdl.handle.net/1773/6882;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9975995"	"46773563"
"Group testing for image compression /"		"Edwin S. Hong."	"Hong, Edwin S."	"Ph. D."	"University of Washington"	"2001"	"020724s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xii, 162 pages :"		"http://hdl.handle.net/1773/6900"	"50233060"
"Silicon primitives for machine learning /"		"David Hsu."	"Hsu, David,1974-"	"Ph. D."	"University of Washington"	"2003"	"040528s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 144 pages :"		"http://hdl.handle.net/1773/6909;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3114247"	"55508372"
"Mining massive data streams /"		"Geoffrey Hulten."	"Hulten, Geoffrey."	"Ph. D."	"University of Washington"	"2005"	"051230s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 156 pages :"		"http://hdl.handle.net/1773/6937;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3178083"	"62764791"
"Efficient query processing for data integration /"		"Zachary G. Ives."	"Ives, Zachary G."	"Ph. D."	"University of Washington"	"2002"	"030319s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 186 pages :"		"http://hdl.handle.net/1773/6864"	"51882706"
"Routing in delay tolerant networks /"		"Sushant Jain."	"Jain, Sushant,1978-"	"Ph. D."	"University of Washington"	"2005"	"060814s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 169 leaves :"		"http://hdl.handle.net/1773/6922;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198805"	"70889451"
"Computer graphics and geometric ornamental design /"		"Craig S. Kaplan."	"Kaplan, Craig S.(Craig Steven),1972-"	"Ph. D."	"University of Washington"	"2002"	"030429s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 210 pages :"		"http://hdl.handle.net/1773/6887;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072098"	"52148004"
"Programming by demonstration :"	"a machine learning approach /"	"Tessa Lau."	"Lau, Tessa,author."	"Ph. D."	"University of Washington"	"2001"	"011030s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 121 pages :"		"http://hdl.handle.net/1773/6949;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3013992"	"48237235"
"Achieving robust performance in parallel programming languages /"		"E Christopher Lewis."	"Lewis, E. Christopher,1970-"	"Ph. D."	"University of Washington"	"2001"	"010823s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 114 pages :"		"http://hdl.handle.net/1773/6996;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3014093"	"47836058"
"Object and concept recognition for content-based image retrieval /"		"Yi Li."	"Li, Yi,1971-"	"Ph. D."	"University of Washington"	"2005"	"050727s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 88 pages :"		"http://hdl.handle.net/1773/7006;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3163394"	"61156510"
"Constraint-bounded polymorphism :"	"an expressive and practical type system for object-oriented languages /"	"Vasily Litvinov."	"Litvinov, Vasily."	"Ph. D."	"University of Washington"	"2003"	"040415s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vi, 190 pages "			"54963347"
"Motif-based mining of protein sequences /"		"Agatha H. Liu."	"Liu, Agatha H."	"Ph. D."	"University of Washington"	"2002"	"021227s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 140 leaves :"		"http://hdl.handle.net/1773/6894"	"51279631"
"Towards a generative model of natural motion /"		"Cheng-Yun Karen Liu."	"Liu, Cheng-Yun Karen,1977-"	"Ph. D."	"University of Washington"	"2005"	"060330s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 125 pages :"		"http://hdl.handle.net/1773/6851;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183384"	"65341051"
"Network processor memory hierarchy designs for IP packet classification /"		"Douglas Wai Kok Low."	"Low, Douglas Wai Kok."	"Ph. D."	"University of Washington"	"2005"	"060412s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 137 pages :"		"http://hdl.handle.net/1773/6973;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183385"	"66387466"
"Complexity results for infinite-horizon Markov decision processes /"		"Omid Madani."	"Madani, Omid,1970-"	"Ph. D."	"University of Washington"	"2000"	"010430s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 161 pages :"		"http://hdl.handle.net/1773/7016;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983515"	"46842003"
"Using known schemas and mappings to construct new semantic mappings /"		"Jayant Madhavan."	"Madhavan, Jayant."	"Ph. D."	"University of Washington"	"2005"	"060802s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 179 pages :"		"http://hdl.handle.net/1773/6852;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198817"	"70808939"
"Practical and efficient internet routing with competing interests /"		"Ratul Mahajan."	"Mahajan, Ratul."	"Ph. D."	"University of Washington"	"2005"	"060802s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 140 pages :"		"http://hdl.handle.net/1773/6960;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198818"	"70810309"
"Meaning for the masses :"	"theory and applications for Semantic Web and Semantic Email systems /"	"Luke K. McDowell."	"McDowell, Luke K."	"Ph. D."	"University of Washington"	"2004"	"050401s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 203 pages :"		"http://hdl.handle.net/1773/7014;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139507"	"58752515"
"Spectral methods for data analysis /"		"Frank McSherry."	"McSherry, Frank,1976-"	"Ph. D."	"University of Washington"	"2004"	"040910s2004\\\\xx\\\\\\\bm\\\000\0\eng\d"	"iii, 101 pages "		"http://hdl.handle.net/1773/7004;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3118856"	"56482643"
"An exploratory approach to software reuse /"		"Amir Michail."	"Michail, Amir,1970-"	"Ph. D."	"University of Washington"	"2000"	"010430s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 185 pages :"		"http://hdl.handle.net/1773/6956;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983522"	"46842946"
"Confidentiality and integrity in distributed data exchange /"		"Gerome Miklau."	"Miklau, Gerome."	"Ph. D."	"University of Washington"	"2005"	"060412s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 143 pages :"		"http://hdl.handle.net/1773/7011;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3183393"	"66388072"
"Reconciling software extensibility with modular program reasoning /"		"Todd David Millstein."	"Millstein, Todd David."	"Ph. D."	"University of Washington"	"2003"	"040607s2003\\\\xx\\\\\\\bm\\\000\0\eng\d"	"vii, 164 pages "			"55606974"
"Automating selective dynamic compilation /"		"Markus Ulrich Mock."	"Mock, Markus Ulrich."	"Ph. D."	"University of Washington"	"2002"	"030304s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 163 pages :"		"http://hdl.handle.net/1773/7022"	"51786435"
"Peer architectures for knowledge sharing /"		"Peter Mork."	"Mork, Peter."	"Ph. D."	"University of Washington"	"2005"	"060106s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"viii, 229 pages :"			"62792377"
"Index selection using hypothetical configuration evaluation /"		"by Vivek R. Narasayya."	"Narasayya, Vivek."	"Ph. D."	"University of Washington"	"2000"	"010430s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 98 leaves :"		"http://hdl.handle.net/1773/6963;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9983527"	"46842406"
"Exploding Java objects for performance /"		"Michael E. Noth."	"Noth, Michael E.,1972-"	"Ph. D."	"University of Washington"	"2003"	"040608s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 166 pages :"		"http://hdl.handle.net/1773/6889;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3111111"	"55612074"
"Communication synthesis and interface synthesis for embedded systems /"		"Ross Benito Ortega."	"Ortega, Ross Benito."	"Ph. D."	"University of Washington"	"2000"	"000829s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xix, 258 pages :"		"http://hdl.handle.net/1773/6870;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9964280"	"44899401"
"Associating users and devices using attention-correlated communication /"		"Kurt Partridge."	"Partridge, Kurt."	"Ph. D."	"University of Washington"	"2005"	"060327s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiv, 215 pages :"			"65213269"
"Assisted cognition :"	"compensatory activity assistance technology /"	"Donald J. Patterson."	"Patterson, Donald Jay."	"Ph. D."	"University of Washington"	"2005"	"060720s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xiii, 163 pages :"		"http://hdl.handle.net/1773/6853;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198834"	"70661769"
"Adaptive web sites :"	"cluster mining and conceptual clustering for index page synthesis /"	"Mike Perkowitz."	"Perkowitz, Mike."	"Ph. D."	"University of Washington"	"2001"	"010831s2001\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 108 pages :"			"47889233"
"Automatic staged compilation /"		"Matthai Philipose."	"Philipose, Matthai."	"Ph. D."	"University of Washington"	"2005"	"060720s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 246 pages :"		"http://hdl.handle.net/1773/6891;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198836"	"70659527"
"WebCrawler :"	"finding what people want /"	"Brian Pinkerton."	"Pinkerton, Brian."	"Ph. D."	"University of Washington"	"2000"	"010706s2000\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 94 leaves :"		"http://hdl.handle.net/1773/6890;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:9995423"	"47250628"
"Distributable defect localization using Markov models /"		"William Portnoy."	"Portnoy, William,1977-"	"Ph. D."	"University of Washington"	"2005"	"060720s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"xi, 155 pages :"		"http://hdl.handle.net/1773/6883;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198838"	"70659305"
"Processing queries and merging schemas in support of data integration /"		"Rachel Amanda Pottinger."	"Pottinger, Rachel Amanda."	"Ph. D."	"University of Washington"	"2004"	"050412s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 240 pages :"			"58968819"
"An analysis of software interface issues for SMT processors /"		"Joshua Abram Redstone."	"Redstone, Joshua Abram."	"Ph. D."	"University of Washington"	"2002"	"030529s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 125 pages :"		"http://hdl.handle.net/1773/6927;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3072129"	"52339593"
"Learning and inference in collective knowledge bases /"		"Matthew Richardson."	"Richardson, Matthew,1975-"	"Ph. D."	"University of Washington"	"2004"	"050406s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"x, 172 pages :"		"http://hdl.handle.net/1773/6926;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139529"	"58812046"
"Gapped motif discovery in biosequences /"		"Emily Rocke."	"Rocke, Emily."	"Ph. D."	"University of Washington"	"2003"	"030702s2003\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vi, 95 pages :"			"52545952"
"Efficient inference :"	"a machine learning approach /"	"Yongshao Ruan."	"Ruan, Yongshao."	"Ph. D."	"University of Washington"	"2004"	"050406s2004\\\\xx\a\\\\\bm\\\000\0\eng\d"	"v, 118 pages :"		"http://hdl.handle.net/1773/7009;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3139533"	"58811603"
"Algorithmic applications of propositional proof complexity /"		"Ashish Sabharwal."	"Sabharwal, Ashish,1977-"	"Ph. D."	"University of Washington"	"2005"	"060802s2005\\\\xx\a\\\\\bm\\\000\0\eng\d"	"vii, 166 pages :"		"http://hdl.handle.net/1773/6938;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:3198845"	"70807502"
"Algorithms for managing data in distributed systems /"		"Jared Saia."	"Saia, Jared."	"Ph. D."	"University of Washington"	"2002"	"030325s2002\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ix, 135 pages :"		"http://hdl.handle.net/1773/6941"	"51918469"
