245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Towards excellence and equity in history museum exhibits and school tours /"		"by MaryAnders Varda."	"Varda, MaryAnders."	"M.A."	"University of Washington"	"1995"	"961224s1995\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 69 leaves :"			"36133127"
"'The marvelous and the bizarre' :"	"the interpretation of human specimens at medical museums /"	"Crystal R. Welliver."	"Welliver, Crystal R."	"M.A."	"University of Washington"	"2010"	"110509s2010\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 118 leaves :"			"721407331"
"More than crowdsourcing science :"	"the reasons for museum citizen science programs and how and why they change /"	"Travis W. Windleharth."	"Windleharth, Travis W.,author."	"M.A."	"University of Washington"	"2013."	"140507t20132013wau\\\\\obm\\s000\0\eng\d"	"1 online resource (87 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/23530"	"879348473"
"The public work of care :"	"emerging art curatorial community engagement practices /"	"Aletheia Jane Wittman."	"Wittman, Aletheia Jane,author."	"M.A."	"University of Washington"	"2012"	"121115s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (ii, 90 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/20604;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516058"	"818271174"
"Deeply connective encounters with museum objects /"		"Rachel Nina Woodbrook."	"Woodbrook, Rachel Nina,author."	"M.A."	"University of Washington"	"2012"	"121115s2012\\\\xx\\\\\\obm\\\000\0\eng\d"	"1 online resource (iv, 106 pages)"	"Morrissey, Kris,thesis advisor."	"http://hdl.handle.net/1773/20603;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1516016"	"818256651"
"Investigating the role of object-based learning in distance learning programs in museums /"		"Stephanie K. Wottreng."	"Wottreng, Stephanie K."	"M.A."	"University of Washington"	"2008"	"081204s2008\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iv, 69 leaves :"			"276999283"
"Emerging practices for the use of evaluation findings in museums /"		"Renae A. Youngs."	"Youngs, Renae A."	"M.A."	"University of Washington"	"2011"	"120130s2011\\\\xx\a\\\\\bm\\\000\0\eng\d"	"ii, 68 leaves "			"774413947"
"A museum education model and case study reflecting science education reform /"		"by Heather Toomey."	"Zimmerman, Heather,1971-"	"M.A."	"University of Washington"	"1996"	"970827s1996\\\\xx\a\\\\\bm\\\000\0\eng\d"	"iii, 132 leaves :"			"37539926"
"Food for thought :"	"emergence of food-based historical museum walking tours /"	"Claire E. Aldenhuysen."	"Aldenhuysen, Claire E.,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (33 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/36385"	"954078927"
"Responsible tourism for the new museum :"	"an evaluation of offsite museum travel programs /"	"Brianne J. Baird."	"Baird, Brianne J.,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (87 pages) :"	"Miller, Marc L.,degree supervisor."	"http://hdl.handle.net/1773/36376"	"954069392"
"Audio elements :"	"understanding current uses of sound in museum exhibits /"	"Jeremy Beliveau."	"Beliveau, Jeremy,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (62 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/33415"	"930618875"
"In sickness and in health :"	"museum programming for people with life-threatening illness /"	"Anna H. Bennett."	"Bennett, Anna H.,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (v, 30 pages)"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/33425"	"930632572"
"Recovering from natural disasters :"	"helping museum employees return to workplace normalcy /"	"Amanda Benson."	"Benson, Amanda,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 43 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/36371"	"954058678"
"Examining perceptions of authenticity in museum exhibits about skateboarding /"		"Kevin Bicknell."	"Bicknell, Kevin(Kevin Walter),author."	"M.A."	"University of Washington"	"2014"	"141027t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (97 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/26499"	"893874495"
"The role of museum marketing departments during the exhibition development process /"		"Andrew M. Bowen."	"Bowen, Andrew M.,author."	"M.A."	"University of Washington"	"2014"	"141222t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (53 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/27126"	"898491609"
"Does music matter to museum visitors? :"	"understanding the effect of music in an exhibit on the visitor experience /"	"Briana Brenner."	"Brenner, Briana,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 60 pages) :"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/36368"	"954056270"
"How can we talk about it? :"	"disrupting heteronormativity through historic house museums /"	"Joshua Buckner."	"Buckner, Joshua,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (81 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/36387"	"954080754"
"The social justice and societal impact of public programs in house museums /"		"Marianna Clair."	"Clair, Marianna,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (71 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/36383"	"954075860"
"Looking through glass :"	"understanding visitor perceptions of visible storage methods in museums /"	"Sena Dawes."	"Dawes, Sena,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (55 pages) :"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/36373"	"954068099"
"Vlogging the museum :"	"YouTube as a tool for audience engagement /"	"Amanda Dearolph."	"Dearolph, Amanda,author."	"M.A."	"University of Washington"	"2014"	"141031t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (38 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/26490"	"894136962"
"Museum outreach and academic identity :"	"an examination of academic identity formation in underserved audiences /"	"Linda DeJesus."	"DeJesus, Linda,author."	"M.A."	"University of Washington"	"2014"	"141219t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 54 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/27125"	"898380759"
"Adult immigrants and the American museum :"	"forming relationships and engagement from within the community /"	"Alyssa P. DePlonty."	"DePlonty, Alyssa P.,author."	"M.A."	"University of Washington"	"2014"	"141031t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (55 pages)"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/26497"	"894136970"
"Operating a museum for profit :"	"furthering the dialouge about corporate structures available to museums /"	"Flannery Donley."	"Donley, Flannery,author."	"M.A."	"University of Washington"	"2014"	"141103t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (69 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/26496"	"894262907"
"Managing education collections :"	"the care/use balance in natural history museums /"	"Anna J. Goss."	"Goss, Anna J.,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (96 pages) :"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/33430"	"931095625"
"Museums connect :"	"the next chapter of international collaboration /"	"Jana Greenslit."	"Greenslit, Jana,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (54 pages) :"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/33429"	"931095341"
"Warts and all :"	"the representation and interpretation of war in museums /"	"Rebecca Harmsen."	"Harmsen, Rebecca,author."	"M.A."	"University of Washington"	"2016"	"160728t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (105 pages)"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/36391"	"954161582"
"Combating visitor pressure :"	"impact of tourism on the conservation of World Heritage Sites /"	"Danielle Hastings."	"Hastings, Danielle,author."	"M.A."	"University of Washington"	"2014"	"150102t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (74 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/27123"	"899141732"
"Creating discomfort :"	"exploring the use of emotional immersive experiences to address social issues in museums /"	"Jeanmarie G. Hayes."	"Hayes, Jeanmarie G.,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (99 pages)"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/36388"	"954081694"
"Trailblazing the concrete jungle :"	"museums utilizing interpretive nature trails in urban communities /"	"Jimi Hightower."	"Hightower, Jimi,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 49 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/33422"	"930632143"
"Collaborative change :"	"a survey of collaborations in museums to address social issues /"	"Calie Holden."	"Holden, Calie,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (49 pages)"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/36384"	"954074627"
"Math attitudes and interests of adult science café participants /"		"Anna L. Johnson."	"Johnson, Anna L.,1986-author."	"M.A."	"University of Washington"	"2014"	"150116t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 80 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/27128"	"900300587"
"Engaging with space in human rights and memorial museums /"		"Brita Johnson."	"Johnson, Brita,1987-author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (46 pages) :"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/33427"	"930632949"
"Play on :"	"the importance of adult-only play events at children's museums /"	"Devon Kelley."	"Kelley, Devon,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (52 pages)"	"Margolis, Seth,degree supervisor.;Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/36378"	"954070660"
"The art of war :"	"examining museums' art therapy programs for military veterans /"	"Diana L. Klein."	"Klein, Diana L.,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (71 pages)"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/33420"	"930624318"
"Leisure & practice :"	"an exploratory study on the impact of leisurely museum visits on museum professionals /"	"Taline A. Kuyumjian."	"Kuyumjian, Taline A.,author."	"M.A."	"University of Washington"	"2014"	"141126t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 130 pages) :"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/26495"	"896967191"
"Impacts of art museum-based dementia programming on the participating care partners /"		"Katherine L. Lamar."	"Lamar, Katherine L.,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 58 pages) :"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/33423"	"930632067"
"Unveiling the sacred :"	"the emergence of temple museums in Japan /"	"Elisa Maelen Law."	"Law, Elisa Maelen,author."	"M.A."	"University of Washington"	"2014"	"150107t20142014wauab\\\obm\\s000\0\eng\d"	"1 online resource (95 pages) :"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/27124"	"899298150"
"The impact of socially conscious art exhibitions :"	"a case study of art AIDS america /"	"Kacey Lewis."	"Lewis, Kacey,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (52 pages)"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/36375"	"954068238"
"Emergence of special art exhibits in shopping malls in Shanghai /"		"Xiqian Li."	"Li, Xiqian,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (108 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/36367"	"954055849"
"Analyzing visitor perceptions of personalization in art museum interactive technology /"		"Gracie Loesser."	"Loesser, Gracie,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (51 pages) :"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/36377"	"954069940"
"Emotions at play :"	"assessing emotional responses of teenagers after they play ""Papers, Please"" /"	"Anna R. Lopez."	"Lopez, Anna R.,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (57 pages) :"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/33416"	"930619102"
"Through the glass :"	"a glimpse into the management of visible labs /"	"Justine Lopez."	"Lopez, Justine,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (59 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/36372"	"954059261"
"History buff :"	"understanding the goals of physical activity programs and exhibits at history museums /"	"Jennifer MacDowell."	"MacDowell, Jennifer,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (83 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/33428"	"930634751"
"It's only temporary :"	"public art and the museum /"	"Molly Rose Mandeltort."	"Mandeltort, Molly Rose,author."	"M.A."	"University of Washington"	"2016"	"160728t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (43 pages)"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/36390"	"954161528"
"Integrating art + STEM :"	"an exploratory study of three science centers /"	"Lauren A. Marallo."	"Marallo, Lauren A.,author."	"M.A."	"University of Washington"	"2014"	"141222t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 59 pages)"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/27127"	"898493841"
"Current science in museums and science centers /"		"Pablo Martinez."	"Martinez, Pablo,1990-author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (80 pages)"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/36380"	"954072005"
"Entrusting collections :"	"exploring a process for held-in-trust collections /"	"Kelly R.P. Matson."	"Matson, Kelly R. P.,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 53 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/33434"	"931096142"
"An analysis of fundraising strategies in local maritime history museums /"		"Mathew McCallum."	"McCallum, Matthew(Matthew Clement),author."	"M.A."	"University of Washington"	"2014"	"141222t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (82 pages) :"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/26786"	"898502752"
"Looking a gift horse in the mouth :"	"decision-making about acquisitions at community historical organizations /"	"Brendan McCauley."	"McCauley, Brendan,author."	"M.A."	"University of Washington"	"2016"	"161004t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (i, 78 pages)"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/36966"	"959893861"
"Interpreting incarceration :"	"how historical prison museums are addressing the social aspects of criminal justice /"	"Faithe McCreery."	"McCreery, Faithe,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (143 pages) :"	"Luke, Jessica J.,degree supervisor."	"http://hdl.handle.net/1773/33437"	"931096554"
"Location aware :"	"museum mobile applications as an interpretive tool /"	"Lauren M. Messenger."	"Messenger, Lauren M.,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (84 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/33435"	"931096330"
"Emerging practices :"	"early learning experiences in art museums /"	"Julia Miller."	"Miller, Julia,author."	"M.A."	"University of Washington"	"2014"	"141209t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (91 pages) :"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/26494"	"897824192"
"Roles and responsibility of digital engagement managers in art museums /"		"Julian E. Miller."	"Miller, Julian E.,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (64 pages)"	"Ong, Angelina,degree supervisor.http://www.wikidata.org/entity/Q107974498"	"http://hdl.handle.net/1773/36386"	"954079742"
"Defining the characteristics of the universal museum :"	"missions, collections, and size /"	"John Nicholas Saunders Miniotis."	"Miniotis, John Nicholas Saunders,author."	"M.A."	"University of Washington"	"2014"	"141209t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 57 pages)"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/26491"	"897827924"
"Visualizing the Holocaust :"	"the perceived benefits and concerns of including Holocaust atrocity images in museum exhibits /"	"Mark Mulder."	"Mulder, Mark,1979-author."	"M.A."	"University of Washington"	"2014"	"141222t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 38 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/27129"	"898505687"
"Evidences of learning in an art museum makerspace /"		"Amy Oates."	"Oates, Amy(Amy Virginia),author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (64 pages) :"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/33432"	"931095794"
"Rocking the boat :"	"exhibition methods of storytelling the experience of gender & sexuality in museums /"	"Sarah E. Olivo."	"Olivo, Sarah,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (79 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/33417"	"930623520"
"Big data development :"	"a tool for interpreting institutional impact /"	"Michelle Reichelt."	"Reichelt, Michelle,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (75 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/36381"	"954073347"
"Interpretive planners and institutional change in art museums /"		"Hannah Ridenour."	"Ridenour, Hannah,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (69 pages)"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/33426"	"930632799"
"Science fiction exhibits as STEM gateways /"		"Samantha Robie."	"Robie, Samantha,author."	"M.A."	"University of Washington"	"2014"	"141215t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (54 pages)"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/26791"	"898132046"
"Don't forget to play :"	"examining what play looks like in museums for adult visitors /"	"Maria Robinson."	"Robinson, Maria,1988-author.http://www.wikidata.org/entity/Q107974925"	"M.A."	"University of Washington"	"2016"	"160727t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (61 pages) :"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/36370"	"954057741"
"Food for thought :"	"assessing visitor comfort and attitudes toward carcass feeding at the ABQ BioPark Zoo /"	"Ellen K. Roth."	"Roth, Ellen K.,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (45 pages) :"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/33419"	"930624327"
"The comfort in being sad :"	"memorial, museum, and Kurt Cobain /"	"Karl Rozyn."	"Rozyn, Karl,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (42 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/33436"	"931096429"
"Does money matter? :"	"visitor awareness and perception of museum funding models /"	"Elizabeth Rudrud."	"Rudrud, Elizabeth,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 40 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/33431"	"931095648"
"Assessing historical thinking at a state history museum /"		"Michael Rzemien."	"Rzemien, Michael,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (56 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/36382"	"954073871"
"Long-term impacts of a museum school experience on science identity /"		"Catherine J. Scharon."	"Scharon, Catherine J.,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (105 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/36374"	"954065239"
"Resonance and relevance :"	"reactions to collaboratively developed display of culture /"	"Emily A. Schmierer."	"Schmierer, Emily A.,author."	"M.A."	"University of Washington"	"2014"	"141215t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (76 pages) :"	"Kahn, Miriam,degree supervisor."	"http://hdl.handle.net/1773/26788"	"898151021"
"Collaborate and listen :"	"how small museums define and pursue community engagement /"	"Lucas Sheetz."	"Sheetz, Lucas,author."	"M.A."	"University of Washington"	"2014"	"141216t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (59 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/26785"	"898189494"
"Empathy and its potential in museum practice /"		"Andrew Simeone."	"Simeone, Andrew,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (55 pages)"	"Blake, Michael(Michael I.),degree supervisor.http://www.wikidata.org/entity/Q97064343"	"http://hdl.handle.net/1773/36379"	"954071545"
"Art museums, school visits and critical thinking :"	"a case study of programmatic strategies /"	"Beth A. Smith."	"Smith, Beth A.(Beth Ann),author."	"M.A."	"University of Washington"	"2015"	"151130t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (54 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/33424"	"930632361"
"Activist social work in small museums :"	"a community-level exploration /"	"Zachary A. Stocks."	"Stocks, Zachary A.,author."	"M.A."	"University of Washington"	"2014"	"141217t20142014wau\\\\\obm\\s000\0\eng\d"	"1 online resource (67 pages)"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/25982"	"898214463"
"Public curation as civic engagement :"	"naming success in participatory curatorial models /"	"Amanda Stone."	"Stone, Amanda,1987-author."	"M.A."	"University of Washington"	"2014"	"141217t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (63 pages) :"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/26789"	"898214664"
"Understanding technology integration on single-visit field trips :"	"a study of three field trip programs utilizing technology /"	"Clare Tally-Foos."	"Tally-Foos, Clare,author."	"M.A."	"University of Washington"	"2014"	"141217t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (68 pages) :"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/26787"	"898223511"
"Culture you can drink :"	"what can museums learn from brewery tours? /"	"Paul Talpos."	"Talpos, Paul,author."	"M.A."	"University of Washington"	"2016"	"160728t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (60 pages)"	"Morrissey, Kris,degree supervisor."	"http://hdl.handle.net/1773/36389"	"954161484"
"Local community museum architecture :"	"planning and designing for community /"	"Danning Tang."	"Tang, Danning,author."	"M.A."	"University of Washington"	"2014"	"141217t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 72 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/26498"	"898224259"
"Approaching the limitless :"	"the sustainability of art-collecting institutions of the Pacific Northwest /"	"Andrew K.H. Walsh."	"Walsh, Andrew K. H.,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 75 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/33421"	"930631312"
"Great expectations :"	"researching usability of online museum collections /"	"Carly Wickell."	"Wickell, Carly,author."	"M.A."	"University of Washington"	"2014"	"141218t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 54 pages) :"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/26492"	"898312079"
"International traveling exhibitions :"	"comparison of two case studies from china /"	"Zhongming Ye."	"Ye, Zhongming,author."	"M.A."	"University of Washington"	"2015"	"151204t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (i, 103 pages)"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/33433"	"931096019"
"Daring to be dramatic :"	"an examination of the live interpretation of slavery at living history museums /"	"Tessa Yeaman."	"Yeaman, Tessa,author."	"M.A."	"University of Washington"	"2015"	"151130t20152015wau\\\\\obm\\s000\0\eng\d"	"1 online resource (50 pages)"	"Visscher, Nick,degree supervisor."	"http://hdl.handle.net/1773/33418"	"930623859"
"So we beat on :"	"how native interpreters at living history museums experience racial microaggressions /"	"Sierra Ann Young."	"Young, Sierra Ann,author."	"M.A."	"University of Washington"	"2016"	"160727t20162016wau\\\\\obm\\s000\0\eng\d"	"1 online resource (63 pages)"	"Magelssen, Scott,1974-degree supervisor."	"http://hdl.handle.net/1773/36369"	"954057339"
"Reduced admission :"	"benefits and challenges for children's museums /"	"Christie L. Aesquivel."	"Aesquivel, Christie L.,author."	"M.A."	"University of Washington"	"2017"	"180315t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 52 pages) :"	"Luke, Jessica J.,degree supervisor.http://www.wikidata.org/entity/Q105082660"	"http://hdl.handle.net/1773/40780"	"1028740586"
"When a museum decides to stop charging for admission /"		"Catherine Allen."	"Allen, Catherine,author."	"M.A."	"University of Washington"	"2019."	"190815t20192019wau\\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 55 pages)"	"O'Donnell, Wilson,degree supervisor."	"http://hdl.handle.net/1773/43834"	"1112253770"
