245$a	245$b	245$c	100	502$b	502$c	502$d	008	300$a	700	856$u	001
"Authority, expertise, and active learning in the CS classroom /"		"Shubham Kabu."	"Kabu, Shubham,author."	"M.S.C.S.S."	"University of Washington, Tacoma"	"2019."	"200211t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 84 pages) :"	"Chinn, Donald,1967-degree supervisor."	"http://hdl.handle.net/1773/45079"	"1140261323"
"Using biomedical data to identify genetic variants that drive drug responses in acute myeloid leukemia /"		"Nicole Kauer."	"Kauer, Nicole,author."	"M.S."	"University of Washington, Tacoma"	"2020."	"200505t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 53 pages) :"	"Yeung, Ka Yee,degree supervisor."	"http://hdl.handle.net/1773/45417"	"1153270563"
"Classifying child maltreatment by brain imaging data /"		"Seyed Sina Khankhajeh."	"Khankhajeh, Seyed Sina,author."	"M.S."	"University of Washington, Tacoma"	"2016"	"161010t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (x, 69 pages) :"	"Yeung, Ka Yee,degree supervisor.;McLaughlin, Katie A.,degree supervisor."	"http://hdl.handle.net/1773/36974"	"960215162"
"Investigation of extending feature selection algorithms to explicit feature selection in Kernel Space /"		"Qiaozhi Li."	"Li, Qiaozhi,1991-author."	"M.S.C.S.S."	"University of Washington, Tacoma"	"2018."	"190422t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 30 pages) :"	"Sheng, Jie,1973-degree supervisor."	"http://hdl.handle.net/1773/43272"	"1098142926"
"Integrating external biological knowledge in the construction of regulatory networks from LINCS data /"		"Xiao Liang."	"Liang, Xiao,1991 September 28-author."	"M.S.C.S.S."	"University of Washington Tacoma"	"2017"	"170913t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 41 pages) :"	"Yeung, Ka Yee,degree supervisor."	"http://hdl.handle.net/1773/39866"	"1003532695"
"Automatic detection of providers with excess healthcare spending /"		"Jiacheng Liu."	"Liu, Jiacheng,1994-author."	"M.S.C.S.S."	"University of Washington"	"2018"	"180706t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 48 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/41723"	"1043358169"
"Intervention recommendations to minimize the 30-day risk-of-readmission for heart failure /"		"Rui Liu."	"Liu, Rui,1990-author."	"M.S."	"University of Washington, Tacoma"	"2015"	"150601t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 49 pages) :"	"Basu Roy, Senjuti,degree supervisor."	"http://hdl.handle.net/1773/33063"	"910525832"
"Distributed diverging topic models :"	"a novel algorithm for large scale topic modeling in spark /"	"James Andrew Marquardt."	"Marquardt, James Andrew,1985-author."	"M.S. University of Washington, Tacoma"		"2014"	"150324t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 39 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/27372"	"905553996"
"SMPCEngine :"	"an N-Party implementation of the secure multiparty private computation protocol /"	"Nicholas D. McKinney."	"McKinney, Nicholas D.,author."	"M.S."	"University of Washington"	"2018"	"180706t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 42 pages) :"	"Nascimento, Anderson C. A.,degree supervisor."	"http://hdl.handle.net/1773/41726"	"1043358706"
"Discrete Gaussian sampling for low-power devices /"		"Shruti More."	"More, Shruti,author."	"M.S.C.S.S."	"University of Washington, Tacoma"	"2015"	"160404t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (19 unnumbered pages) :"	"Katti, Rajendra S.,1961-degree supervisor."	"http://hdl.handle.net/1773/35093"	"945931002"
"Scalable propagation algorithms for node labeling in bipartite graphs /"		"Natalia Nebulishvili."	"Nebulishvili, Natalia,author."	"M.S."	"University of Washington, Tacoma"	"2016"	"170320t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 73 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/38034"	"976437993"
"Prediction and privacy in healthcare analytics /"		"Stacey Newman."	"Newman, Stacey,author."	"M.S."	"University of Washington, Tacoma"	"2016"	"160502t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (iii, 56 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/35500"	"948518406"
"Mobile agent based intrusion detection for smart and connected medical devices /"		"Adedayo Odesile."	"Odesile, Adedayo,author."	"M.S.C.S.S.E."	"University of Washington Bothell"	"2017"	"170912t20172017waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 64 pages) :"	"Thamilarasu, Geethapriya,degree supervisor."	"http://hdl.handle.net/1773/39858"	"1003326066"
"Energy-aware workflow scheduling and fuzzy logic based capacity provisioning in cloud environment /"		"Yao Pan."	"Pan, Yao,1990-author."	"M.S."	"University of Washington, Tacoma"	"2015"	"151207t20152015waua\\\\obm\\s000\0\eng\d"	"1 online resource (v, 33 pages) :"	"Bai, Yan,1967-degree supervisor."	"http://hdl.handle.net/1773/33460"	"931598890"
"Adaptive probabilistic topic models for social networks /"		"Arta Shayandeh."	"Shayandeh, Arta."	"M.S."	"University of Washington, Tacoma"	"2012"	"130205s2012\\\\xx\a\\\\obm\\\000\0\eng\d"	"1 online resource (vii, 40 pages) :"	"Teredesai, Ankur,thesis advisor."	"http://hdl.handle.net/1773/20912;http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&rft_val_fmt=info:ofi/fmt:kev:mtx:dissertation&res_dat=xri:pqm&rft_dat=xri:pqdiss:1515990"	"826756653"
"Secure training of random forest classifiers over continuous data /"		"Jianwei Shen."	"Shen, Jianwei,author."	"M.S.C.S.S."	"University of Washington, Tacoma"	"2020."	"200505t20202020waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 43 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/45414"	"1153270092"
"Inferring big 5 personality from online social networks /"		"Geetha Sitaraman."	"Sitaraman, Geetha,author."	"M.S."	"University of Washington, Tacoma"	"2014"	"150331t20142014waua\\\\obm\\s000\0\eng\d"	"1 online resource (viii, 77 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/27370"	"905926601"
"Hardening inline DGA classifiers against adversarial attacks /"		"Raaghavi Sivaguru."	"Sivaguru, Raaghavi,author."	"M.S.C.S.S."	"University of Washington, Tacoma"	"2019."	"200211t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (iv, 103 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/45076"	"1140261037"
"Privacy-preserving machine learning applications /"		"Ariel Akemi Todoki."	"Todoki, Ariel Akemi,author."	"M.S.C.S.S."	"University of Washington, Tacoma"	"2019."	"200211t20192019waua\\\\obm\\s000\0\eng\d"	"1 online resource (ii, 43 pages) :"	"Nascimento, Anderson C. A.,degree supervisor."	"http://hdl.handle.net/1773/45075"	"1140260786"
"Application of machine learning techniques to acute myeloid leukemia /"		"Qi Wei."	"Wei, Qi,1992-author."	"M.S."	"University of Washington, Tacoma"	"2016"	"160502t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 57 pages) :"	"Yeung, Ka Yee,degree supervisor."	"http://hdl.handle.net/1773/35503"	"948517928"
"Gene network inference using machine learning and graph algorithms on big biomedical data /"		"Migao Wu."	"Wu, Migao,author."	"M.S."	"University of Washington, Tacoma"	"2016"	"160502t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (vii, 46 pages) :"	"Yeung, Ka Yee,degree supervisor."	"http://hdl.handle.net/1773/35504"	"948518435"
"Evaluating the fairness in the performance of machine learning methods /"		"Ming Yuan."	"Yuan, Ming,1994-author."	"M.S."	"University of Washington, Tacoma"	"2018."	"190422t20182018waua\\\\obm\\s000\0\eng\d"	"1 online resource (vi, 37 pages) :"	"Teredesai, Ankur,degree supervisor."	"http://hdl.handle.net/1773/43256"	"1098061911"
"A sequence based approach for predicting clinical events /"		"Anam Zahid."	"Zahid, Anam,author."	"M.S.C.S.S."	"University of Washington, Tacoma"	"2016"	"170320t20162016waua\\\\obm\\s000\0\eng\d"	"1 online resource (42 pages) :"	"Cock, Martine de,degree supervisor."	"http://hdl.handle.net/1773/38036"	"976438582"
